Incident_ID,Sources,Number_News,Media_Attention,Reliability,Date,Quarter,School,City,State,School_Level,Location,Location_Type,During_School,Time_Period,First_Shot,Summary,Narrative,Situation,Targets,Accomplice,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Preplanned,Shots_Fired,Active_Shooter_FBI,Year,Month,Day
20100205ALDIM,http://www.cnn.com/2010/CRIME/02/06/alabama.student.killed/index.html https://whnt.com/2020/02/04/10-years-later-discovery-middle-school-shooting-leaves-lasting-impact-on-madison/,,,4,2010-02-05,Winter,Discovery Middle School,Madison,AL,Middle,Hallway,Inside School Building,Yes,Afternoon Classes,1:45 PM,"Student in head by another student in hallway, details remain unclear","Shooter shot the victim in the back of the head in the hallway of the school. Students reported the shooter was ""fed up with gang related things"". No other students were injured. Shooter was taken into custody by SRO. Shooter and mother attempted to flee the country to Pakistan prior to the trial. Experts debated if there was a mental health component and if there were any gang affiliations. Students reported that they did not know of any gang association with the victim (14 at the time of the shooting). _x000d_
After the shooting, the school system added SROs and behavior councilors to all 11 schools and a full time security director. The school system also created a reporting hotline.",Psychosis,Victims Targeted,No,No,No,No,,No,,No,1,Yes,2010,2,5
20100120ALLIL,http://www.westalabamawatchman.com/gray-enters-guilty-plea-in-capital-murder-case/  http://blog.al.com/live/2010/01/livingston_teacher_killed_at_s.html  http://www.wtok.com/home/headlines/82217492.html,,,3,2010-01-20,Winter,Livington High School,Livington,AL,High,Beside Building,Outside on School Property,Yes,Afternoon Classes,3:00 PM,Husband killed wife outside of school,Husband went to estranged wife's school and shot her prior to the 3pm bell ringing. Suspect then fled in car and was chased by police who caught/arrested him after he wrecked. Eventually pled guilty,Domestic w/ Targeted Victim,Victims Targeted,No,No,No,No,No,Yes,No,No,4,No,2010,1,20
20091211LABOS,https://www.ktbs.com/news/police-btw-shooter-was-spurned-lover/article_655e08f3-5404-5896-a955-81611d1a56b3.html,,,2,2009-12-11,Winter,Booker T. Washington High School,Shreveport,LA,High,Parking Lot,Outside on School Property,Yes,School Start,8:10 AM,Waited for ex-girlfriend and shot her outside of school,28YOM waited outside of school for 18YOF ex-girlfriend to arrived. Shot at her four times (2 shots missed) and fled the scene. Arrested by police during chase. Attempted to ditch gun and change clothes while fleeing.,Domestic w/ Targeted Victim,Victims Targeted,No,No,No,No,No,Yes,No,No,4,,2009,12,11
20091106PAHAW,http://www.schoolbusfleet.com/news/682090/shooting-on-board-philly-school-bus-possibly-result-of-bullying?page=7  https://6abc.com/archive/7104138/,,,3,2009-11-06,Fall,Hamilton High School (bus),West Philadelphia,PA,High,School Bus,School Bus,Yes,Before School,8:00 AM,Targeted shooting on school bus,"While bus was parked in front of Hamilton High School, 15 year old shooter shot 17 year old suspect in head - shooter then put gun to head of school bus driver and ordered him to open door, which he did - shooter fled but was later arrested. Motive was possibly due to shooter being repeatedly bullied by victim. ",Bullying,Victims Targeted,,No,No,No,Yes,No,No,No,1,,2009,11,6
20091030CAWIL,http://www.latimes.com/local/la-me-wilson-shooting1-2009nov01-story.html#  http://www.dailymail.co.uk/news/article-2076458/Gangster-Tom-Love-Vinson-shot-dead-high-school-student-jailed-155-years.html  https://www.latimes.com/local/la-me-wilson-shooting1-2009nov01-story.html https://abc7.com/archive/8351205/,,,3,2009-10-30,Fall,Wilson High School,Long Beach,CA,High,Football Field/Track,Outside on School Property,No,Sport Event,,Gang related shooting - bystander killed,"A rival gang member waited outside the gates of a high school homecoming football game - when he saw rival gang members leaving he opened fire, injuring 2 and killing a female bystander",Escalation of Dispute,Both,No,No,No,No,No,No,Yes,No,,,2009,10,30
20091016SCCAC,http://www.wistv.com/story/23589594/school-shootings-in-south-carolina,,,2,2009-10-16,Fall,Carolina Forest High School,Conway,SC,High,Inside School Building,Inside School Building,Yes,Morning Classes,8:25 AM,"SRO shot autistic student in self defense, student had knife",Autistic student with knife assaulted the SRO. SRO shot and killed the student in self defense.,Self-defense,Victims Targeted,No,No,No,Yes,,,,,<5,,2009,10,16
20091008NYMAM,https://www.newsday.com/long-island/suffolk/mattituck-h-s-student-shot-while-sitting-in-class-1.1511027 .  https://www.newsday.com/long-island/suffolk/man-held-in-mattituck-h-s-shooting-but-not-charged-1.1513403,,,3,2009-10-08,Fall,Mattituck Junior-Senior High School,Mattituck,NY,6-12,Classroom,Inside School Building,Yes,Afternoon Classes,1:53 PM,"Cleaning weapon off school property, round hit student",28 year old male was cleaning .22. caliber rifle on front porch when it accidentally fired. The bullet went through the window of a nearby school and a piece of glass struck an 18 year old female in the head. Suspect was arrested - unknown if charges were filed. ,Accidental,Random Shooting,No,No,No,No,No,No,No,No,1,,2009,10,8
20090916VAVIG,http://www.nbc12.com/story/11141961/update-shooting-at-high-school-in-henrico-one-student-in-custody/ .  http://www.nbc12.com/story/11150545/student-faces-multiple-charges-in-henrico-school-shooting/ .  https://www.richmond.com/news/student-guilty-in-virginia-randolph-shooting/article_f16699de-207c-5eaa-9890-f26f8a690203.html,,,1,2009-09-16,Fall,Virginia Randolph Community High School,Glen Allen,VA,High,Playground,Outside on School Property,Yes,Afternoon Classes,12:30 PM,"Shot at specific targets following bullying, shots missed","16 year old shooter sought out two students who he claimed had been picking on him. When the two students approached him on the playground, the shooter shot at them both and missed. The shooter then fled but was later caught and arrested. ",Bullying,Victims Targeted,,No,No,No,,,No,No,2,,2009,9,16
20090908CTSTS,https://www.stamfordadvocate.com/news/article/Police-arrest-student-in-Stamford-Academy-shooting-31163.php .   https://www.stamfordadvocate.com/news/article/Police-claim-Stamford-Academy-staff-knew-34243.php,,,3,2009-09-08,Fall,Stamford Academy,Stamford,CT,High,Parking Lot,Outside on School Property,Yes,School Start,8:05 AM,Shots fired at a large crowd during a fight,16 year old shooter fired at a crowd of students to frighten them away. No one was injured but the bullet ricocheted off the back of a school bus. The shooting was prompted by a shooting that occurred several days prior between two groups of teens. ,Escalation of Dispute,Victims Targeted,,No,No,No,No,No,No,No,1,,2009,9,8
20090827NCWEF,https://www.wral.com/teen-charged-with-firing-handgun-at-westover-high/5885748/,,,2,2009-08-27,Summer,Westover High School,Fayetteville,NC,High,Beside Building,Outside on School Property,No,After School,4:00 PM,"Fight between student and 22YOM, student fired pistol, missed, and fled",Fight between 22YOM and 16YOM student outside of the high school. 16YOM fired a pistol and both men fled. Shooter was arrested at his home.,Escalation of Dispute,Victims Targeted,No,No,No,No,No,No,No,No,1,,2009,8,27
20090624IAAPP,http://www.philly.com/philly/sports/20100303_Man_guilty_of_murder_in_case_of_Iowa_prep_coach.html  https://www.goodhousekeeping.com/life/a36953/ann-becker-son-ed-thomas-shooting/,,,3,2009-06-24,Summer,Aplington-Parkersburg High School,Parkersburg,IA,High,Gym,Inside School Building,Yes,Morning Classes,8:00 AM,Delusional former student thought coach was the devil,Former player entered high school weight room and shot football coach to death. Had delusions and thought the football coach was the devil and plotting against him.,Psychosis,Victims Targeted,No,No,No,No,,No,No,No,6,,2009,6,24
20090615CAINS,https://missionlocal.org/2009/06/update-shooting-at-international-studies-academy/ . https://www.fugitive.com/2009/06/17/juvenile-charged-with-attempted-murder-in-shooting-near-international-studies-academy-high-school/ .   https://www.fugitive.com/2009/06/17/juvenile-charged-with-attempted-murder-in-shooting-near-international-studies-academy-high-school/,,,2,2009-06-15,Summer,International Studies Academy,San Francisco,CA,Other,Beside Building,Outside on School Property,Yes,Morning Classes,,Gang-related shooting outside of school.,Fight between two gangs escalated into a shooting outside of the school. The shooter fled the scene and was later arrested (name not released).,Escalation of Dispute,,,No,No,No,,No,Yes,No,<10,,2009,6,15
20090518LALAL,http://www.foxnews.com/story/2009/05/19/police-louisiana-eighth-grader-detailed-school-shooting-plot-in-deadly-diary.html        https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf . https://www.newspapers.com/image/225673655/?terms=justin%2Bdoucet,,,5,2009-05-18,Spring,Larose-Cut Off Middle School,Larose,LA,Middle,Classroom,Inside School Building,Yes,Morning Classes,9:00 AM,"Planned attack, gun misfired, shooter fled and commit suicide","Shooter entered school through backdoor to avoid metal detectors, left classroom to go to the bathroom, changed into camo clothing, and returned to class with a .25 pistol. He pointed the gun at the teacher and said ""hail Marilyn Manson"" and pulled the trigger but the gun didn't go off. He tried to fire a second time and the gun went off firing into the ceiling. The shooter ran out of the classroom back to the bathroom and shot himself in the head. The shooter left a suicide note saying he hoped he killed a bunch of people. Had multiple notebooks titled ""deadly diary"" with drawings of himself in camo pants and label of ""disturbed mind"" by his head. Wrote that he was disappointed not to have enough bullets to kill the police officers too. Saved articles about Columbine were found at his house. Mixed reports: Attached news article reports states shooter shot one bullet over teachers head before exiting the classroom and committing suicide",Indiscriminate Shooting,,No,No,No,No,,No,No,No,2,Yes,2009,5,18
20090505NYCAC,http://www.mpnnow.com/article/20090506/NEWS/305069915,,,2,2009-05-05,Spring,Canandaigua Academy,Canandaigua,NY,High,Bathroom,Inside School Building,Yes,Morning Classes,10:25 AM,Suicide in front of classroom,"17 year old shooter left school in between classes, then came back in a side entrance carrying a concealed sawed off shotgun. Shooter then went into boys bathroom and shot himself. He was found by other students. A search of his belongings found he had two Molotov cocktails in his locker and 30 rounds of ammo.No suicide note was left. Police stated shooter had left notes in a journal that he planned to kill others, but they are not sure why he changed his mind. ",Suicide/Attempted,Victims Targeted,No,No,No,No,,,No,No,1,,2009,5,5
20090501WISHS,http://www.wsaw.com/home/headlines/44225502.html,,,2,2009-05-01,Spring,Sheboygan High School,Sheboygan,WI,High,Parking Lot,Outside on School Property,Yes,After School,3:40 PM,Suicide in school parking lot,17 year old male shot himself in stomach 40 minutes after school ended. Shooting occurred in parking lot. Shooter died later at the hospital. ,Suicide/Attempted,Victims Targeted,No,No,No,No,,,No,No,1,,2009,5,1
20090413CALOL,http://www.latimes.com/la-me-locke01_ki20l0nc-photo.html,,,2,2009-04-13,Spring,Locke High School,Los Angeles,CA,High,Front of School,Outside on School Property,Yes,Before School,,Gang related shooting in front of school,16 year old victim was shot in front of campus early Monday morning - suspect was described as Latino wearing gray hoodie.,Escalation of Dispute,Victims Targeted,,No,No,No,,,Yes,No,1,,2009,4,13
20090311TXCYH,https://abc13.com/archive/6704811/,,,2,2009-03-11,Spring,Cypress Ridge High School,Houston,TX,High,Bathroom,Inside School Building,Yes,Before School,,Accidental shooting in school bathroom,Two students were in boy's bathroom before school started when a small caliber handgun was fired but there were no injuries. Teens were arrested and charged.,Accidental,,Yes,No,No,No,,,No,No,1,,2009,3,11
